product_id,product_name,category,brand,unit_cost,unit_price,supplier_id,lead_time_days,reorder_point,safety_stock,created_at
PRD06421,Frozen Burger Patty 500g,Frozen Foods,HealthySelect,83.23,98.57,SUP0767,20,68,88,2022-09-25
PRD06422,Air Freshener Pack,Household,PureLife,33.66,47.21,SUP0754,29,261,68,2022-08-20
PRD06423,Popcorn 200g,Snacks,EcoLiving,313.83,456.08,SUP0588,24,124,68,2021-03-12
PRD06424,Cream 750ml,Dairy,DailyChoice,41.07,61.49,SUP0864,5,205,32,2025-09-22
PRD06425,Storage Box Box,Household,GreenHarvest,28.05,32.66,SUP0096,19,38,32,2021-07-24
PRD06426,Frozen Corn 750ml,Frozen Foods,HappyHome,428.72,606.06,SUP0452,22,268,78,2025-03-05
PRD06427,Soap 750ml,Personal Care,FreshMart,354.85,453.07,SUP0929,10,249,40,2021-12-24
PRD06428,Orange Juice 250ml,Beverages,NaturePlus,390.62,536.44,SUP0672,30,265,62,2024-10-18
PRD06429,Green Tea 250g,Beverages,MegaStore,202.34,245.75,SUP0747,7,78,17,2023-06-10
PRD06430,Trail Mix 250ml,Snacks,PureHarvest,453.16,667.56,SUP0902,4,26,91,2023-02-26
PRD06431,Potato 200g,Fruits & Vegetables,ValuePlus,96.49,152.98,SUP0221,7,232,85,2025-01-20
PRD06432,Lemonade 750ml,Beverages,HappyHome,262.71,386.16,SUP0619,25,280,48,2025-06-21
PRD06433,Frozen Fish 750ml,Frozen Foods,NaturePlus,143.07,194.54,SUP0812,22,138,76,2022-07-28
PRD06434,Frozen Fish Pack,Frozen Foods,FamilyChoice,254.22,296.54,SUP0836,26,59,42,2025-07-07
PRD06435,Cupcake Box,Bakery,QuickBite,342.4,447.33,SUP0906,27,91,78,2021-04-12
PRD06436,Orange Juice 500ml,Beverages,PureHarvest,439.72,623.29,SUP0787,4,187,61,2022-05-05
PRD06437,Coffee 250ml,Beverages,GreenHarvest,162.41,200.13,SUP0291,9,84,91,2021-02-22
PRD06438,Pasta 500g,Packaged Foods,GreenHarvest,492.46,637.19,SUP0340,14,164,79,2023-08-10
PRD06439,Floor Cleaner Pack,Cleaning Supplies,DailyChoice,51.17,64.42,SUP0547,4,171,43,2023-03-25
PRD06440,Tomato 750ml,Fruits & Vegetables,HomeEssentials,498.31,668.3,SUP0970,19,64,35,2022-02-09
PRD06441,Milk Shake 750ml,Beverages,DailyChoice,24.92,35.07,SUP0639,30,62,83,2025-05-06
PRD06442,Cleaning Wipes 1L,Cleaning Supplies,PremiumSelect,402.97,552.33,SUP0809,3,141,63,2021-02-16
PRD06443,Hand Wash 500g,Personal Care,FreshMart,168.65,227.96,SUP0295,11,144,90,2023-11-17
PRD06444,Conditioner 1kg,Personal Care,NaturePlus,46.3,57.78,SUP0257,16,167,95,2025-05-19
PRD06445,Protein Bar 250ml,Snacks,PrimeFoods,144.58,193.68,SUP0950,17,226,30,2021-10-12
PRD06446,Spinach 1kg,Fruits & Vegetables,QuickBite,200.92,292.73,SUP0738,5,116,53,2022-11-29
PRD06447,Cheese 250ml,Dairy,FamilyChoice,452.95,602.28,SUP0861,11,83,41,2021-04-02
PRD06448,Salt 750ml,Packaged Foods,GreenHarvest,376.14,564.29,SUP0189,7,137,7,2023-01-22
PRD06449,Pastry 100g,Bakery,HealthySelect,153.64,187.19,SUP0367,3,86,94,2022-04-18
PRD06450,Pastry 1L,Bakery,DailyChoice,138.47,166.51,SUP0628,27,74,39,2023-02-04
PRD06451,Milk 500g,Dairy,UrbanFresh,277.96,394.53,SUP0301,30,218,6,2023-11-10
PRD06452,Cream 1kg,Dairy,HealthySelect,442.29,646.0,SUP0922,12,184,86,2022-11-18
PRD06453,Trash Bags 750g,Household,HomeEssentials,297.63,352.93,SUP0691,9,103,16,2021-06-01
PRD06454,Trash Bags 250ml,Household,DailyChoice,60.47,74.31,SUP0151,11,210,39,2023-08-23
PRD06455,Salt 750ml,Packaged Foods,HappyHome,386.53,590.1,SUP0494,18,281,98,2024-11-11
PRD06456,Cheese 500g,Dairy,QuickBite,497.74,659.42,SUP0777,2,124,57,2021-08-17
PRD06457,Yogurt 750g,Dairy,GreenHarvest,440.19,606.25,SUP0622,7,29,62,2024-05-29
PRD06458,Face Wash 250g,Personal Care,EcoLiving,135.52,185.9,SUP0736,9,176,17,2023-03-01
PRD06459,Conditioner 500ml,Personal Care,PrimeFoods,45.88,71.16,SUP0835,24,134,83,2023-07-04
PRD06460,Frozen Pizza 200g,Frozen Foods,QuickBite,268.07,346.71,SUP0493,26,120,41,2021-11-09
PRD06461,Orange Juice 200g,Beverages,DailyChoice,106.88,132.96,SUP0611,4,44,66,2021-10-17
PRD06462,Popcorn 1L,Snacks,GreenHarvest,463.32,597.31,SUP0836,23,85,65,2022-11-03
PRD06463,Fabric Softener 500ml,Cleaning Supplies,HealthySelect,244.93,350.8,SUP0387,20,71,33,2021-11-14
PRD06464,Frozen Vegetables 1kg,Frozen Foods,PrimeFoods,364.26,570.75,SUP0946,28,23,88,2023-11-07
PRD06465,Donut 250g,Bakery,HomeEssentials,201.98,258.66,SUP0325,26,156,28,2023-06-26
PRD06466,Frozen Nuggets 1L,Frozen Foods,PremiumSelect,216.27,300.79,SUP0146,14,71,26,2025-02-11
PRD06467,Mango 250g,Fruits & Vegetables,EcoLiving,289.6,402.27,SUP0295,21,209,19,2024-08-17
PRD06468,Body Lotion 1L,Personal Care,PrimeFoods,154.3,195.07,SUP0105,11,25,47,2021-06-30
PRD06469,Glass Cleaner 250ml,Cleaning Supplies,PureHarvest,24.7,30.61,SUP0705,29,24,64,2022-05-10
PRD06470,Disinfectant Spray Box,Cleaning Supplies,PremiumSelect,368.95,430.89,SUP0795,13,164,75,2022-06-22
PRD06471,Air Freshener 500ml,Household,GreenHarvest,447.41,700.94,SUP0382,7,197,5,2023-02-01
PRD06472,Light Bulb 250ml,Household,ValuePlus,257.15,378.84,SUP0707,3,237,96,2021-06-06
PRD06473,Flour 1L,Packaged Foods,PremiumSelect,144.79,179.5,SUP0732,26,178,42,2024-05-12
PRD06474,Energy Drink 200g,Beverages,HomeEssentials,97.86,115.53,SUP0480,29,127,43,2022-09-08
PRD06475,Onion 250ml,Fruits & Vegetables,ValuePlus,209.81,289.95,SUP0777,13,187,98,2023-02-17
PRD06476,Sugar 750g,Packaged Foods,FreshMart,365.48,471.17,SUP0995,14,96,25,2025-03-24
PRD06477,Greek Yogurt 500ml,Dairy,PureLife,377.27,484.14,SUP0854,13,219,70,2023-07-24
PRD06478,Salt 1kg,Packaged Foods,FamilyChoice,454.24,631.16,SUP0155,5,96,10,2024-12-18
PRD06479,Green Tea 500g,Beverages,MegaStore,379.35,572.96,SUP0300,9,195,69,2022-04-02
PRD06480,Tomato 500ml,Fruits & Vegetables,ValuePlus,142.45,204.03,SUP0904,20,244,38,2022-09-11
PRD06481,Conditioner 200g,Personal Care,SmartChoice,127.03,199.15,SUP0275,3,271,23,2025-01-11
PRD06482,Conditioner 200g,Personal Care,HappyHome,56.9,73.83,SUP0864,6,23,75,2022-02-12
PRD06483,Greek Yogurt Box,Dairy,ValuePlus,318.4,501.94,SUP0598,3,171,40,2021-02-28
PRD06484,Banana 500ml,Fruits & Vegetables,FreshMart,89.22,131.72,SUP0041,4,35,34,2022-02-24
PRD06485,Nachos 1kg,Snacks,HappyHome,463.14,579.63,SUP0782,14,82,70,2023-09-03
PRD06486,Toilet Cleaner Pack,Cleaning Supplies,MegaStore,156.42,188.56,SUP0635,20,64,74,2021-10-28
PRD06487,Moisturizer 1L,Personal Care,DailyChoice,114.69,150.28,SUP0580,21,93,97,2022-09-14
PRD06488,Cucumber 200g,Fruits & Vegetables,EcoLiving,30.22,41.49,SUP0012,25,36,49,2025-09-27
PRD06489,Floor Cleaner 500g,Cleaning Supplies,DailyChoice,211.79,297.62,SUP0060,6,300,53,2026-01-01
PRD06490,Face Wash Pack,Personal Care,HomeEssentials,137.6,184.68,SUP0410,27,198,48,2024-08-24
PRD06491,Paneer 1kg,Dairy,DailyChoice,232.43,337.69,SUP0760,12,238,21,2025-11-25
PRD06492,Floor Cleaner 250g,Cleaning Supplies,PureHarvest,105.4,147.96,SUP0391,15,66,74,2025-02-08
PRD06493,Moisturizer 750g,Personal Care,HomeEssentials,36.99,50.47,SUP0600,26,155,67,2021-01-13
PRD06494,Mineral Water 250ml,Beverages,SuperFresh,293.89,424.91,SUP0967,15,41,70,2024-05-15
PRD06495,Tomato 500ml,Fruits & Vegetables,SmartChoice,495.79,574.57,SUP0555,17,120,62,2023-04-05
PRD06496,Surface Cleaner 250ml,Cleaning Supplies,EcoLiving,169.71,223.71,SUP0168,18,248,94,2022-03-30
PRD06497,Tissue Paper 1kg,Household,HomeEssentials,138.33,180.39,SUP0114,24,115,28,2023-08-13
PRD06498,Apple Juice 750ml,Beverages,DailyChoice,105.05,142.67,SUP0040,2,146,60,2025-01-05
PRD06499,Frozen Chicken 500g,Frozen Foods,FamilyChoice,310.6,428.86,SUP0452,29,240,30,2025-07-06
PRD06500,Popcorn 750g,Snacks,PureLife,385.05,582.33,SUP0670,15,131,96,2024-06-07
PRD06501,Face Wash 500ml,Personal Care,HomeEssentials,297.81,446.1,SUP1000,5,93,68,2021-12-29
PRD06502,Croissant 200g,Bakery,FreshMart,294.19,393.38,SUP0316,24,24,28,2025-12-10
PRD06503,Frozen Fish 750g,Frozen Foods,PremiumSelect,122.69,178.71,SUP0302,17,121,85,2022-03-23
PRD06504,Surface Cleaner 100g,Cleaning Supplies,PrimeFoods,323.51,410.22,SUP0846,28,193,52,2024-02-19
PRD06505,Toothpaste Box,Personal Care,HealthySelect,196.62,230.25,SUP0072,19,147,100,2025-01-08
PRD06506,Mango 100g,Fruits & Vegetables,GoldenHarvest,123.68,171.46,SUP0125,29,93,90,2021-07-05
PRD06507,Bagel 1kg,Bakery,EcoLiving,235.05,329.38,SUP0385,7,178,72,2023-12-02
PRD06508,Body Lotion 750ml,Personal Care,PureLife,127.44,153.06,SUP0407,18,120,8,2024-05-28
PRD06509,Potato 500g,Fruits & Vegetables,PrimeFoods,140.0,181.95,SUP0886,23,197,24,2025-03-15
PRD06510,Yogurt 750g,Dairy,SuperFresh,20.51,31.17,SUP0034,18,155,73,2025-10-17
PRD06511,Cookies 250g,Snacks,QuickBite,267.62,331.03,SUP0421,7,49,59,2024-03-07
PRD06512,Light Bulb Pack,Household,PrimeFoods,487.27,778.04,SUP0746,30,285,73,2021-05-29
PRD06513,Hair Oil 1L,Personal Care,HappyHome,39.96,61.02,SUP0183,3,227,28,2025-06-10
PRD06514,Black Tea 750g,Beverages,DailyChoice,120.5,158.81,SUP0770,27,114,32,2021-07-18
PRD06515,Peanuts 500ml,Snacks,FamilyChoice,36.33,57.6,SUP0950,10,141,97,2021-03-06
PRD06516,Orange Juice 1L,Beverages,PureLife,92.58,113.37,SUP0295,10,164,5,2024-02-08
PRD06517,Frozen Pizza 750g,Frozen Foods,FamilyChoice,100.5,124.19,SUP0212,7,292,11,2021-06-06
PRD06518,Instant Noodles Box,Packaged Foods,FreshMart,325.18,478.04,SUP0737,14,222,62,2025-01-17
PRD06519,Paneer 500ml,Dairy,GreenHarvest,92.3,141.67,SUP0222,17,238,87,2024-08-31
PRD06520,Soap 200g,Personal Care,ValuePlus,496.61,785.23,SUP0349,8,203,58,2023-06-18
PRD06521,Orange 200g,Fruits & Vegetables,PremiumSelect,457.47,676.66,SUP0355,13,144,91,2023-03-16
PRD06522,Frozen Pizza 250ml,Frozen Foods,FreshMart,475.81,611.33,SUP0148,4,204,10,2021-07-06
PRD06523,Flavored Milk Pack,Dairy,FreshMart,30.66,37.27,SUP0841,19,183,38,2023-09-20
PRD06524,Milk Shake 750g,Beverages,EcoLiving,333.88,454.17,SUP0328,23,204,47,2024-02-15
PRD06525,Toilet Cleaner 500ml,Cleaning Supplies,DailyChoice,451.39,713.05,SUP0600,21,219,81,2025-08-23
PRD06526,Cucumber 500g,Fruits & Vegetables,SmartChoice,226.5,316.31,SUP0978,13,273,99,2024-06-16
PRD06527,Frozen Peas 1L,Frozen Foods,UrbanFresh,444.99,602.31,SUP0607,2,65,13,2021-09-03
PRD06528,Green Tea 200g,Beverages,DailyChoice,269.03,381.21,SUP0583,27,62,36,2025-10-05
PRD06529,Paper Napkins 500g,Household,GreenHarvest,25.38,31.13,SUP0497,11,166,74,2022-12-02
PRD06530,Cupcake 200g,Bakery,EcoLiving,479.61,740.5,SUP0732,24,90,36,2024-02-01
PRD06531,Ice Cream Pack,Dairy,SuperFresh,135.69,177.56,SUP0231,14,104,59,2021-02-25
PRD06532,Trail Mix 250ml,Snacks,DailyChoice,403.65,477.15,SUP0425,29,91,33,2021-04-23
PRD06533,Flavored Milk 500ml,Dairy,UrbanFresh,85.13,114.09,SUP0582,3,54,7,2021-01-20
PRD06534,Glass Cleaner 750g,Cleaning Supplies,SuperFresh,21.15,30.29,SUP0997,11,247,83,2024-10-02
PRD06535,Bagel 250g,Bakery,HomeEssentials,320.15,482.24,SUP0304,22,144,51,2024-04-21
PRD06536,Spinach 500g,Fruits & Vegetables,PrimeFoods,285.12,418.14,SUP0629,7,71,45,2023-08-08
PRD06537,Chocolate Bar 750g,Snacks,MegaStore,73.18,111.23,SUP0211,12,229,30,2023-03-11
PRD06538,Peanuts 250g,Snacks,GoldenHarvest,336.08,442.39,SUP0804,8,112,17,2022-11-25
PRD06539,Surface Cleaner 1L,Cleaning Supplies,NaturePlus,451.95,528.06,SUP0118,8,109,82,2024-02-10
PRD06540,Face Wash 250g,Personal Care,PureHarvest,110.35,147.92,SUP0971,17,259,99,2022-05-04
PRD06541,Face Wash 200g,Personal Care,PureLife,445.17,545.12,SUP0234,8,113,89,2025-08-14
PRD06542,Coffee 1L,Beverages,PrimeFoods,46.46,64.21,SUP0755,22,229,74,2021-02-23
PRD06543,Popcorn 500ml,Snacks,EcoLiving,92.16,138.89,SUP0632,7,49,26,2021-12-20
PRD06544,Yogurt 250g,Dairy,PureLife,322.03,373.52,SUP0881,2,150,14,2025-11-02
PRD06545,Disinfectant Spray 1L,Cleaning Supplies,SuperFresh,285.03,374.48,SUP0334,10,177,28,2022-02-07
PRD06546,Peanuts Pack,Snacks,PureLife,356.27,475.23,SUP0465,27,47,26,2021-04-21
PRD06547,Ice Cream Box,Dairy,ValuePlus,217.65,326.53,SUP0310,11,243,31,2024-09-14
PRD06548,Deodorant Box,Personal Care,EcoLiving,308.1,476.02,SUP0195,11,219,97,2025-02-24
PRD06549,Pretzels 500g,Snacks,FamilyChoice,489.83,749.98,SUP0776,29,246,17,2022-11-07
PRD06550,Mango 1kg,Fruits & Vegetables,FreshMart,460.31,584.35,SUP0999,21,51,57,2024-04-19
PRD06551,Frozen Vegetables 250g,Frozen Foods,SuperFresh,369.61,482.5,SUP0231,10,23,70,2022-10-06
PRD06552,Hand Wash 250ml,Personal Care,PrimeFoods,474.28,648.44,SUP0021,8,213,44,2023-03-17
PRD06553,Kitchen Towels 1kg,Household,SuperFresh,243.24,305.56,SUP0995,5,118,76,2024-03-02
PRD06554,Frozen Chicken 100g,Frozen Foods,GreenHarvest,40.61,56.42,SUP0195,3,127,64,2021-06-17
PRD06555,Soup Mix 1kg,Packaged Foods,SuperFresh,236.01,363.35,SUP0157,16,178,35,2025-05-22
PRD06556,Potato 500g,Fruits & Vegetables,DailyChoice,495.14,626.17,SUP0168,10,106,55,2021-03-13
PRD06557,Brownie 200g,Bakery,MegaStore,344.33,525.82,SUP0017,27,250,43,2025-02-25
PRD06558,Pastry Pack,Bakery,QuickBite,352.41,543.86,SUP0066,14,39,15,2023-11-16
PRD06559,Hand Wash 200g,Personal Care,HomeEssentials,132.92,192.85,SUP0719,20,129,24,2023-11-14
PRD06560,Chocolate Bar 250ml,Snacks,SuperFresh,432.29,588.69,SUP0251,3,219,12,2024-01-21
PRD06561,Orange Juice 1L,Beverages,SuperFresh,197.04,303.45,SUP0326,29,196,70,2022-10-02
PRD06562,Mango 1kg,Fruits & Vegetables,PremiumSelect,21.43,25.63,SUP0873,23,182,48,2022-09-25
PRD06563,Muffin 1kg,Bakery,SmartChoice,183.74,227.71,SUP0313,8,50,62,2023-02-23
PRD06564,Air Freshener Box,Household,QuickBite,95.54,123.15,SUP0631,26,114,51,2025-07-19
PRD06565,Cupcake 200g,Bakery,HealthySelect,142.47,176.96,SUP0885,24,90,37,2021-05-03
PRD06566,Frozen Chicken 750g,Frozen Foods,MegaStore,327.21,479.06,SUP0772,16,124,19,2024-11-18
PRD06567,Green Tea Box,Beverages,FamilyChoice,244.0,313.23,SUP0091,16,203,90,2025-04-17
PRD06568,Brownie 500g,Bakery,FamilyChoice,113.37,173.01,SUP0873,29,188,63,2025-10-07
PRD06569,Soap 500ml,Personal Care,EcoLiving,138.86,190.04,SUP0365,17,270,90,2025-12-22
PRD06570,Apple 250g,Fruits & Vegetables,PremiumSelect,206.08,257.85,SUP0509,13,55,58,2021-11-18
PRD06571,Laundry Detergent 200g,Cleaning Supplies,ValuePlus,138.08,177.5,SUP0542,4,202,75,2023-11-15
PRD06572,Sugar 200g,Packaged Foods,DailyChoice,56.98,68.74,SUP0155,20,290,91,2021-06-14
PRD06573,Spinach Box,Fruits & Vegetables,SuperFresh,295.05,466.12,SUP0880,14,294,56,2022-08-23
PRD06574,Frozen Burger Patty 200g,Frozen Foods,FamilyChoice,366.1,581.36,SUP0503,25,90,77,2021-12-15
PRD06575,Milk 750g,Dairy,HealthySelect,159.36,210.02,SUP0983,10,45,93,2024-03-30
PRD06576,Curd 500g,Dairy,HomeEssentials,193.62,291.43,SUP0882,9,62,79,2024-10-16
PRD06577,Popcorn 1L,Snacks,HomeEssentials,291.16,374.74,SUP0738,17,144,38,2024-06-24
PRD06578,Sugar Pack,Packaged Foods,PrimeFoods,491.64,658.4,SUP0496,13,278,15,2025-08-18
PRD06579,Popcorn 500g,Snacks,SuperFresh,191.47,274.37,SUP0864,24,284,78,2024-01-26
PRD06580,Curd Box,Dairy,QuickBite,401.84,559.54,SUP0878,15,72,84,2022-05-18
PRD06581,Moisturizer Box,Personal Care,HappyHome,264.38,344.89,SUP0872,12,195,79,2023-05-07
PRD06582,Cake Pack,Bakery,PureHarvest,201.76,261.49,SUP0944,3,27,25,2023-09-11
PRD06583,Mineral Water 500ml,Beverages,HealthySelect,155.98,226.24,SUP0937,18,159,87,2023-03-02
PRD06584,Flour 1kg,Packaged Foods,PureLife,254.67,305.67,SUP0634,23,221,65,2023-11-04
PRD06585,Soap Box,Personal Care,FamilyChoice,221.18,279.5,SUP0039,26,24,54,2022-11-18
PRD06586,Sugar 1L,Packaged Foods,EcoLiving,131.65,160.9,SUP0759,12,284,69,2024-04-26
PRD06587,Milk 500g,Dairy,ValuePlus,270.59,406.22,SUP0402,3,94,9,2023-03-18
PRD06588,Rice 250g,Packaged Foods,MegaStore,81.21,94.98,SUP0130,28,127,93,2022-01-03
PRD06589,Hair Oil 200g,Personal Care,NaturePlus,116.25,149.16,SUP0310,25,225,9,2025-04-15
PRD06590,Apple 1L,Fruits & Vegetables,QuickBite,67.56,82.56,SUP0188,25,111,69,2025-02-06
PRD06591,Frozen Fish 250ml,Frozen Foods,PremiumSelect,48.5,61.71,SUP0403,21,48,12,2025-01-15
PRD06592,Cookies 500g,Snacks,DailyChoice,332.27,521.01,SUP0321,13,286,60,2022-03-29
PRD06593,Yogurt Box,Dairy,GreenHarvest,176.64,268.05,SUP0557,12,31,45,2021-02-07
PRD06594,Frozen Fish 750g,Frozen Foods,SuperFresh,343.72,534.71,SUP0030,12,298,57,2021-11-20
PRD06595,Orange Juice 250ml,Beverages,FamilyChoice,420.13,558.41,SUP0792,29,28,72,2025-01-27
PRD06596,Flavored Milk 750ml,Dairy,QuickBite,334.0,524.14,SUP0826,17,284,26,2022-01-30
PRD06597,Orange 500g,Fruits & Vegetables,FamilyChoice,258.84,307.96,SUP0851,18,126,97,2022-04-25
PRD06598,Glass Cleaner Pack,Cleaning Supplies,GoldenHarvest,317.59,440.45,SUP0561,29,108,44,2025-04-10
PRD06599,Body Lotion 250g,Personal Care,SmartChoice,44.38,65.02,SUP0718,5,250,8,2023-06-19
PRD06600,Potato 200g,Fruits & Vegetables,FreshMart,29.68,34.66,SUP0136,6,62,37,2021-10-15
PRD06601,Deodorant 500g,Personal Care,MegaStore,373.84,565.43,SUP0507,12,196,24,2022-12-31
PRD06602,Brownie 750g,Bakery,SuperFresh,344.31,476.31,SUP0067,7,53,73,2021-11-20
PRD06603,Frozen Burger Patty 500g,Frozen Foods,PrimeFoods,177.46,267.8,SUP0990,26,170,23,2023-10-04
PRD06604,Breakfast Cereal 500g,Packaged Foods,EcoLiving,36.29,57.35,SUP0107,25,231,93,2022-10-18
PRD06605,Deodorant 500g,Personal Care,NaturePlus,217.05,275.84,SUP0597,28,289,91,2024-03-25
PRD06606,Bagel 1kg,Bakery,SmartChoice,336.8,387.44,SUP0173,22,114,34,2021-01-06
PRD06607,Hand Wash 1L,Personal Care,HomeEssentials,311.47,396.52,SUP0198,22,162,91,2025-08-27
PRD06608,Trail Mix 250g,Snacks,HealthySelect,358.71,536.9,SUP0342,27,251,55,2023-12-12
PRD06609,Chocolate Bar 500g,Snacks,GreenHarvest,224.83,262.91,SUP0121,22,119,29,2024-07-05
PRD06610,Protein Bar 500g,Snacks,EcoLiving,132.77,190.12,SUP0919,27,223,58,2024-04-24
PRD06611,Orange Juice 500g,Beverages,PrimeFoods,108.76,131.46,SUP0251,23,213,20,2021-11-11
PRD06612,Tomato Box,Fruits & Vegetables,SmartChoice,204.57,314.44,SUP0981,2,281,68,2022-09-07
PRD06613,Lemonade 1kg,Beverages,ValuePlus,289.44,353.44,SUP0982,3,67,28,2022-11-18
PRD06614,Carrot 750ml,Fruits & Vegetables,PrimeFoods,253.33,357.78,SUP0360,5,114,54,2024-09-13
PRD06615,Cupcake 100g,Bakery,SmartChoice,321.85,421.98,SUP0396,11,263,31,2023-01-01
PRD06616,Donut 500ml,Bakery,DailyChoice,30.78,41.59,SUP0009,22,242,62,2022-02-19
PRD06617,Floor Cleaner 500g,Cleaning Supplies,HomeEssentials,350.73,475.7,SUP0502,3,238,30,2024-09-13
PRD06618,Bread 750ml,Bakery,PrimeFoods,325.54,429.93,SUP0480,4,38,98,2021-10-04
PRD06619,Batteries 1L,Household,FreshMart,451.13,554.3,SUP0577,10,96,78,2025-06-29
PRD06620,Fabric Softener 750g,Cleaning Supplies,DailyChoice,58.44,67.72,SUP0231,19,197,31,2025-02-17
PRD06621,Paper Napkins Pack,Household,HealthySelect,117.89,161.37,SUP0098,12,96,8,2023-03-17
PRD06622,Mango Box,Fruits & Vegetables,PrimeFoods,333.59,490.54,SUP0995,19,250,70,2023-11-21
PRD06623,Laundry Detergent 100g,Cleaning Supplies,DailyChoice,223.0,341.84,SUP0955,11,287,77,2025-06-23
PRD06624,Potato 200g,Fruits & Vegetables,EcoLiving,373.1,558.18,SUP0041,20,182,80,2024-06-18
PRD06625,Mango 250g,Fruits & Vegetables,HomeEssentials,85.91,111.53,SUP0541,21,202,94,2023-12-06
PRD06626,Tissue Paper Box,Household,PureHarvest,289.73,391.02,SUP0525,11,58,24,2024-10-07
PRD06627,Cleaning Wipes 250ml,Cleaning Supplies,DailyChoice,345.09,478.73,SUP0220,12,76,98,2022-05-24
PRD06628,Light Bulb 500g,Household,PureHarvest,173.44,200.8,SUP0160,7,58,44,2025-10-17
PRD06629,Deodorant 1L,Personal Care,PureLife,328.98,431.75,SUP0114,17,121,33,2021-03-23
PRD06630,Toilet Cleaner 1kg,Cleaning Supplies,FreshMart,87.22,117.77,SUP0718,21,182,72,2021-12-29
PRD06631,Disinfectant Spray 250ml,Cleaning Supplies,PureLife,47.76,56.53,SUP0735,11,33,19,2022-06-10
PRD06632,Carrot 750ml,Fruits & Vegetables,UrbanFresh,155.5,235.67,SUP0782,6,193,65,2023-09-02
PRD06633,Carrot 1L,Fruits & Vegetables,DailyChoice,411.41,492.44,SUP0409,2,75,49,2024-07-27
PRD06634,Moisturizer Box,Personal Care,SmartChoice,87.04,122.05,SUP0594,21,266,5,2024-06-14
PRD06635,Orange 500ml,Fruits & Vegetables,SuperFresh,300.4,464.57,SUP0092,20,72,70,2022-09-22
PRD06636,Glass Cleaner 100g,Cleaning Supplies,ValuePlus,215.21,321.51,SUP0349,10,178,85,2023-01-02
PRD06637,Oats Pack,Packaged Foods,DailyChoice,144.59,192.74,SUP0417,10,53,50,2023-08-16
PRD06638,Yogurt 200g,Dairy,PrimeFoods,124.14,183.55,SUP0897,2,61,55,2022-02-26
PRD06639,Breakfast Cereal 750ml,Packaged Foods,GoldenHarvest,138.33,200.14,SUP0156,17,61,81,2025-07-27
PRD06640,Breakfast Cereal Box,Packaged Foods,PrimeFoods,213.86,315.23,SUP0969,24,37,56,2024-03-19
PRD06641,Cucumber 750g,Fruits & Vegetables,SuperFresh,473.42,578.85,SUP0848,22,37,72,2022-03-12
PRD06642,Pastry 750g,Bakery,FamilyChoice,315.25,428.77,SUP0482,29,273,26,2023-04-20
PRD06643,Cucumber Pack,Fruits & Vegetables,MegaStore,474.93,685.6,SUP0382,8,40,37,2023-01-14
PRD06644,Oats Pack,Packaged Foods,ValuePlus,199.08,305.07,SUP0860,23,206,29,2022-05-31
PRD06645,Ice Cream 500g,Dairy,PremiumSelect,164.49,214.18,SUP0509,30,178,43,2022-03-09
PRD06646,Donut 500g,Bakery,GoldenHarvest,274.95,341.25,SUP0033,28,257,30,2023-04-02
PRD06647,Cleaning Wipes 250g,Cleaning Supplies,UrbanFresh,378.7,598.43,SUP0845,12,97,16,2023-09-07
PRD06648,Instant Noodles 750g,Packaged Foods,GreenHarvest,48.94,58.48,SUP0612,12,222,82,2024-07-29
PRD06649,Protein Bar 500g,Snacks,FreshMart,170.58,233.5,SUP0676,6,295,47,2022-07-29
PRD06650,Energy Drink 100g,Beverages,SmartChoice,32.86,44.37,SUP0889,17,136,90,2021-02-13
PRD06651,Flour 500ml,Packaged Foods,NaturePlus,69.3,94.52,SUP0567,9,185,74,2021-06-09
PRD06652,Orange Juice 750g,Beverages,EcoLiving,277.98,328.47,SUP0148,22,144,24,2024-05-27
PRD06653,Frozen Nuggets 250g,Frozen Foods,FamilyChoice,282.73,389.53,SUP0609,9,160,46,2024-06-28
PRD06654,Deodorant 1kg,Personal Care,DailyChoice,357.55,451.06,SUP0891,6,181,8,2024-07-20
PRD06655,Frozen Dessert 1kg,Frozen Foods,UrbanFresh,288.82,345.26,SUP0225,14,64,99,2021-07-21
PRD06656,Coffee 250g,Beverages,GoldenHarvest,480.7,692.17,SUP0830,20,212,95,2023-06-09
PRD06657,Apple 750g,Fruits & Vegetables,HappyHome,68.13,106.51,SUP0504,15,51,31,2025-10-11
PRD06658,Soap 100g,Personal Care,GreenHarvest,193.59,242.3,SUP0129,6,189,43,2025-10-02
PRD06659,Deodorant 1kg,Personal Care,PureLife,324.72,440.1,SUP0745,20,31,55,2022-04-07
PRD06660,Mineral Water 250g,Beverages,FamilyChoice,391.46,592.1,SUP0314,19,97,30,2023-03-26
PRD06661,Kitchen Towels 1kg,Household,EcoLiving,447.46,619.51,SUP0609,18,206,11,2021-12-04
PRD06662,Aluminum Foil 100g,Household,NaturePlus,33.86,41.4,SUP0106,26,189,80,2022-10-20
PRD06663,Flavored Milk 500g,Dairy,PrimeFoods,392.95,551.84,SUP1000,21,39,88,2021-06-10
PRD06664,Donut 750ml,Bakery,PureLife,456.53,557.98,SUP0976,12,122,11,2021-08-17
PRD06665,Tomato Box,Fruits & Vegetables,SmartChoice,434.01,528.5,SUP0750,5,229,23,2025-06-14
PRD06666,Butter 1kg,Dairy,DailyChoice,198.07,267.74,SUP0681,16,28,37,2024-05-22
